"nodegoat ID","Object ID",Name,"Source Object ID","Source Value",Analysis,"MIGMAG Study Region","MIGMAG Study Region - Object ID",Region,"Region - Object ID","Partner Project ID (add GPS location below)","Pleiades Link","DAI Gazetteer Link","ToposText Link","Geography and topography","Geography and topography - Object ID",Notes,"[GPS Location] Sub-Object ID","[GPS Location] Location Reference","[GPS Location] Location Reference - Object ID","[GPS Location] Geometry"
ngMT2E68yOTE9NjkwN74ybjdnMg,12495226,Nure,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471982,,,,,,18676886,,0,"{""type"": ""Point"", ""coordinates"": [8.216247, 40.685777]}"
ngJQ2J38vJQBvKgNtLS18ygakJd,12495223,Sorso,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/472022,,,,,,18676888,,0,"{""type"": ""Point"", ""coordinates"": [8.575021, 40.796724]}"
ngIP2I28uIfAvJfQsJ304xfFjJW,12495222,Castelsardo,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471902,,,,,,18676889,,0,"{""type"": ""Point"", ""coordinates"": [8.713337, 40.912809]}"
ngHO2H18tHuZuIePrJA92weWiJV,12495221,"Pozzo sacro di Sa Testa",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/623096561,,,,,"An architectural complex dating to Sardinia's nuragic period.",18676890,,0,"{""type"": ""Point"", ""coordinates"": [9.5460621, 40.9346022]}"
ngGN2C08sHNY4HdaqGP80vdDhHU,12495220,"Coddu Vecchiu",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/34861001,,,,,"A Bronze Age megalithic gallery grave on Sardinia that belongs to the ""giants' tomb"" classification.",18676891,,0,"{""type"": ""Point"", ""coordinates"": [9.355833, 41.050139]}"
ngFM1B98rGcX3GcdpHY72ucYgGz,12495219,Elefantaria,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471916,,,,,,18676892,,0,"{""type"": ""Point"", ""coordinates"": [9.388604, 41.078941]}"
ngDK1Z78pFUV1EatnFM52sayeFR,12495217,Viniolae,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/472044,,,,,,18676894,,0,"{""type"": ""Point"", ""coordinates"": [9.05767, 41.116203]}"
ngCJ1G68oDpUpDzUmDV4orzHdNQ,12495216,"Turublum Minus",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/472036,,,,,,18676895,,0,"{""type"": ""Point"", ""coordinates"": [9.282353, 41.169722]}"
ngIP4I88uKPA0JfcsIB6sxfhjJc,12495248,Pheronia,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471995,,,,,,18676876,,0,"{""type"": ""Point"", ""coordinates"": [9.717501, 40.633146]}"
ngHO4L78tHYZ8IePrHA51weIiIb,12495247,Coclearia,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471906,,,,,,18676877,,0,"{""type"": ""Point"", ""coordinates"": [9.673348, 40.770672]}"
ngGN4K68sGNY7HdwqGf4rvdVhHU,12495246,Luguidunec,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471964,,,,,,18676878,,0,"{""type"": ""Point"", ""coordinates"": [9.10218, 40.71914]}"
ngFM4F58rGWXrGcdpFO3pucGgGz,12495245,"Portus Luguidonis",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471999,,,,,,18676879,,0,"{""type"": ""Point"", ""coordinates"": [9.747191, 40.617944]}"
ngEL4E48qFLWpFbQoEX27tbBfES,12495244,Hafa,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471941,,,,,,18676880,,0,"{""type"": ""Point"", ""coordinates"": [8.83308, 40.548365]}"
ngDK4D38pEaVpEaRnDc16saEeDx,12495243,"Sa Mandra Manna",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/1677899,,,,,"A fortified site in Sardinia with megalithic architecture.",18676881,,0,"{""type"": ""Point"", ""coordinates"": [9.0079468, 40.7337852]}"
ngCJ4C28oDpUpDzKmDL0mrzPdDQ,12495242,Erucium,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471919,,,,,,18676882,,0,"{""type"": ""Point"", ""coordinates"": [8.883981, 40.8346]}"
ngRY3N18dReJdSopbRA9dgomsSF,12495231,Carbia,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471901,,,,,,18676883,,0,"{""type"": ""Point"", ""coordinates"": [8.322198, 40.557995]}"
ngPW2H98bQmH2QmnzQ074emUqRD,12495229,"Fundus Cotronianus",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471929,,,,,,18676884,,0,"{""type"": ""Point"", ""coordinates"": [8.689137, 40.671239]}"
ngNU2F78zPEF0OkhxNG5xckGoNh,12495227,Buduntini,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471896,,,,,,18676885,,0,"{""type"": ""Point"", ""coordinates"": [8.2218591, 40.6814887]}"
ngYF6G48kZvQ9ZvYiZH26nvDzAM,12495264,"Nurac Sessar",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471981,,,,,,18676866,,0,"{""type"": ""Point"", ""coordinates"": [8.859221, 40.321243]}"
ngXE6F38jZOPhYuBhXw18muMyXL,12495263,"Hydata Lesitana",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471948,,,,,"An ancient thermal site with both nuragic and Roman remains. Now the community of Benettuti on the island of Sardinia.",18676867,,0,"{""type"": ""Point"", ""coordinates"": [9.148493, 40.440915]}"
ngWD6E28iWNO4XtmgWF04ltrxYK,12495262,"Nemus Sorabense/Sorabile",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471978,,,,,,18676868,,0,"{""type"": ""Point"", ""coordinates"": [9.253671, 40.121856]}"
ngVC6D18hVCN2WsDfVO93ksEwVp,12495261,Tiscali,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/613140466,,,,,,18676869,,0,"{""type"": ""Point"", ""coordinates"": [9.4910439, 40.2415202]}"
ngUB6C08gUrM1VroeWN81jrRvWI,12495260,"Grotta Corbeddu",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/70064465,,,,,,18676870,,0,"{""type"": ""Point"", ""coordinates"": [9.4850745, 40.2549181]}"
ngTA5B98fTgL2UqTdUs72iqYuVH,12495259,"Serra Orrios",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/574404728,,,,,,18676871,,0,"{""type"": ""Point"", ""coordinates"": [9.5380693, 40.3339914]}"
ngSZ5E88eSfKdTpScTL6fhpFtSG,12495258,"Fanum Carisi",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471922,,,,,,18676872,,0,"{""type"": ""Point"", ""coordinates"": [9.631578, 40.411572]}"
ngRY5D78dReJ2SohbRA58goWsRF,12495257,Noddule,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/294093253,,,,,"A multi-period settlement site with occupation stretching from ca. 4000 B.C. to the fourth century A.D.",18676873,,0,"{""type"": ""Point"", ""coordinates"": [9.2849397514741, 40.387375829945]}"
ngQX5C68cRXIbRnMaQ740fnVrQE,12495256,"Su Tempiesu",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/48056021,,,,,,18676874,,0,"{""type"": ""Point"", ""coordinates"": [9.4128251, 40.4109521]}"
ngPW5B58bQmHaQmPzP63aemEqRD,12495255,Lula,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471965,,,,,,18676875,,0,"{""type"": ""Point"", ""coordinates"": [9.485855, 40.47001]}"
ngPW8f18bPcHcQmLzQY92emYqQj,12495281,Biora,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471893,,,,,,18676856,,0,"{""type"": ""Point"", ""coordinates"": [9.145167, 39.702809]}"
ngNU7d98zOUF9OkRxOm7yckOoNh,12495279,"Santuario nuragico di Santa Vittoria",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/90865616,,,,,"A nuragic site near Serri, Sardinia, with a later phase of Christian re-use.",18676857,,0,"{""type"": ""Point"", ""coordinates"": [9.103479, 39.7124195]}"
ngKR7a68wKBCvLhYuMT4wzhZlKY,12495276,Oualentia,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471989,,,,,,18676858,,0,"{""type"": ""Point"", ""coordinates"": [9.034726, 39.770507]}"
ngJQ7z58vJQBuKgFtK635ygWkLX,12495275,Gremanu,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/891687982,,,,,"A 7-hectare nuragic settlement and sanctuary.",18676859,,0,"{""type"": ""Point"", ""coordinates"": [9.3391273, 40.108088]}"
ngIP7c48uIZAvJfQsJ52vxfVjKW,12495274,Augustae,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471887,,,,,,18676860,,0,"{""type"": ""Point"", ""coordinates"": [9.088906, 40.071704]}"
ngHO7b38tHOZ3IefrI41uwegiIb,12495273,"Hydata Hypsitana",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471947,,,,,"Hydata Hypsitana/Forum Traiani (modern Fordongianus) was a Roman settlement in Sardinia along the road from Tibula to Othoca.",18676861,,0,"{""type"": ""Point"", ""coordinates"": [8.810955, 39.995636]}"
ngEL7u08qFbWoFbIoEN85tbJfFS,12495270,"Potto Codinu",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/975572958,,,,,"A necropolis in use from the Neolithic period through to the Iron Age with numerous hypogeum-type tombs.",18676862,,0,"{""type"": ""Point"", ""coordinates"": [8.5187805, 40.4867655]}"
ngCJ6s88oETUmDzCmDb68rzRdCQ,12495268,"Ad Medias",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471878,,,,,,18676863,,0,"{""type"": ""Point"", ""coordinates"": [8.5, 40.5]}"
ngAH6I68mBHSkBxEkBT4npxNbAO,12495266,Bidoni,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/193087636,,,,,"A monumental sanctuary (26 x 20 m) dedicated to Iuppiter.",18676864,,0,"{""type"": ""Point"", ""coordinates"": [8.9418309, 40.1213901]}"
ngZG6H58lAwRjAwLjAI39owqaAt,12495265,Molaria,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471972,,,,,,18676865,,0,"{""type"": ""Point"", ""coordinates"": [8.8032, 40.307764]}"
ngFM9d78rFWX1GcTpHO57ucCgHT,12495297,Settimo,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/472018,,,,,,18676847,,0,"{""type"": ""Point"", ""coordinates"": [9.187432, 39.288401]}"
ngEL9c68qELW0FbWoGX47tbBfGS,12495296,Ferraria,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471923,,,,,,18676848,,0,"{""type"": ""Point"", ""coordinates"": [9.367166, 39.30132]}"
ngDK9x58pEUVqEaVnE63nsaueEx,12495295,Orridroxiu,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/387772798,,,,,"Two nuraghi located in the valley of Riu Accu 'e Nius.",18676849,,0,"{""type"": ""Point"", ""coordinates"": [9.50794195, 39.38991325]}"
ngBI9v38nCyT3CyzlCK1mqyQcBP,12495293,Sarcapos,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/472012,,,,,,18676850,,0,"{""type"": ""Point"", ""coordinates"": [9.574381, 39.42025]}"
ngWD8u88iYDO2XtOgWF6iltLxWK,12495288,"Nuraghe Piscu",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/39090359,,,,,"A multi-phase nuragic complex dating between 1400 and 1000 BC.",18676851,,0,"{""type"": ""Point"", ""coordinates"": [9.1307939, 39.5895398]}"
ngUB8s68gUhM7VrUeUD4ejrJvUI,12495286,"Custodia Rubriensis",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471911,,,,,,18676852,,0,"{""type"": ""Point"", ""coordinates"": [9.683113, 39.830392]}"
ngTA8r58fUKL5UqLdU63diqGuVH,12495285,Porticenses,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471998,,,,,,18676853,,0,"{""type"": ""Point"", ""coordinates"": [9.578276, 39.697981]}"
ngSZ8q48eTZK4TpOcSr2dhpFtSG,12495284,"Pauli Putzu",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471994,,,,,,18676854,,0,"{""type"": ""Point"", ""coordinates"": [8.638749, 39.718603]}"
ngRY8h38dRYJ3SoNbTA1cgoWsTF,12495283,Esterzili,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/739961553,,,,,"The Domu de Orgia at Esterzili is the largest nuragic ""megaron"" structure thus far discovered in Sardinia.",18676855,,0,"{""type"": ""Point"", ""coordinates"": [9.3273206, 39.7490002]}"
ngHO9b98tJYZ1IexrJA70weyiIb,12369999,"Su Fraigu",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/467042569,,,,,"Punic necropolis",18540962,,0,"{""type"": ""Point"", ""coordinates"": [8.9008531, 39.4236466]}"
ngZG9x18lAwR5AwtjZ294owOaBN,12370091,Othoca,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471988,,,,,"The site of a Phoenician port on the Gulf of Oristano in western Sardinia.",18540873,,0,"{""type"": ""Point"", ""coordinates"": [8.611448, 39.879418]}"
ngZG6H58lAGR0AwNjA630owEaZN,12370065,"Nuraghe S'Urachi",,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/774894386,,,,,"A nuragic site near San Vero Milis in west central Sardinia, occupied from the Late Bronze Age into the Roman period.",18540897,,0,"{""type"": ""Point"", ""coordinates"": [8.5825356, 40.0154319]}"
ngDK9x58pEUVpEaVnDc3qsaMeEx,12370095,Caralis,,,,Sardinia,11945196,Sardinia,12411991,,https://pleiades.stoa.org/places/471899,https://gazetteer.dainst.org/place/2338739,https://topostext.org/place/392091UKar,,,"The Princeton Encyclopedia of Classical Sites: http://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.04.0006%3Aalphabetic+letter%3DC%3Aentry+group%3D1%3Aentry%3Dcagliari",18540870,,0,"{""type"": ""Point"", ""coordinates"": [9.109522, 39.214886]}"
ngJQ7z58vJQBuKgJtJC37ygSkKd,12494375,"Monte Palazzi",,,,"Southern Italy",11945197,Calabria,12409596,,,,,,,"Monte Palazzi in Calabria is the site of a Greek mountain fort. It can be archaeologically linked to Lokri Epizephyrii via ceramics similar in form to Lokrian vessels. It was continuously occupied between the sixth and third centuries BCE.",18674923,,0,"{""type"": ""Point"", ""coordinates"": [16.28111556203978, 38.43365707111663]}"
ngWD6E28iWNO5XtAgXP0gltJxWK,12440362,Boiotia,,,,"Central Greece",11945198,Boiotia,12411990,,https://pleiades.stoa.org/places/540689,https://gazetteer.dainst.org/place/2308300,,,,,18639646,,0,"{""type"": ""Point"", ""coordinates"": [23.188078743333, 38.345194763333]}"
ngCJ9w48oDJUoDzOmDV24rzZdDQ,12441694,Arkadia,,,,None,11945199,Peloponnese,12409563,,https://pleiades.stoa.org/places/570102,https://gazetteer.dainst.org/place/2296333,,,,,18639626,,0,"{""type"": ""Point"", ""coordinates"": [22.170246015828, 37.618170124636]}"
ngFM1B98rGcX3GcTpGe7qucOgGz,12443619,Etruria,,,,None,11945199,"Central Italy",12409580,,https://pleiades.stoa.org/places/413122,https://gazetteer.dainst.org/place/2072406,,,,,18639615,,0,"{""type"": ""Point"", ""coordinates"": [11.546720733333, 42.75812674]}"
ngZG1p38lAmRkAwVjBS15owEaKN,12447313,Italy,,,,None,11945199,"Central Italy",12409580,,,https://gazetteer.dainst.org/place/2379491,,,,,,,,
ngYF1Y28kZvQ5ZvYiY304nxjzYi,12414612,Hipponion,,,,"Southern Italy",11945197,Calabria,12409596,,https://pleiades.stoa.org/places/452337,https://gazetteer.dainst.org/place/2338584,https://topostext.org/place/387161PHip,,,,18619006,,0,"{""type"": ""Point"", ""coordinates"": [16.097648, 38.675581]}"
ngXE1P18jXkP3YuvhXG94muUyIL,12414611,Laos,,,,"Southern Italy",11945197,Calabria,12409596,,https://pleiades.stoa.org/places/452361,https://gazetteer.dainst.org/place/2749858,https://topostext.org/place/398158ULao,,,"This is a settlement on the northwestern coast of Calabria..",18619007,,0,"{""type"": ""Point"", ""coordinates"": [15.8244, 39.767685]}"
